Start Time,Duration,Run ID,Name,Source Type,Source Name,User,Status,batch_size,beta1,beta2,data_dir,dataset_name,ffn_dim,gpu_ids,hidden_dim,is_train,loss_name,lr,lr_decay_gamma,lr_decay_iters,mean,mlflow_root_dir,n_epochs,n_layers,name,network_name,optimizer_name,phase,prob_survival,regression,run_name,save_dir,save_freq,scheduler_name,std,train_transform_name,val_transform_name,verbose,train_accuracy,train_loss,val_accuracy,val_loss
2021-12-09 16:19:52,6.2min,651c103459bb45cea9a4c91b513a3c73,layer_20_500,LOCAL,gnn/train.py,s84000,FINISHED,1024,0.9,0.9,./inputs/FEM_STRESS_REG/,fem_stress_reg,2084,"[0, 1, 2, 3, 4, 5, 6, 7]",128,True,mse,0.0025,0.3,100,"[0.4741, 0.6353, -0.0014]",./mlruns/,500,20,gmlp_node_fem_stress_reg,gmlp_node,adam,train,0.8,True,layer_20_500,./checkpoints,10,step,"[12.5448, 8.8918, 0.7597]",pos_as_attr_label_normalize,pos_as_attr_label_normalize,True,0.7859597206115723,0.7859596014022827,1.2829992771148682,1.2829992771148682
2021-12-09 16:13:38,6.2min,34d1e06de69343a3a7c24bbee124d599,layer_20_500,LOCAL,gnn/train.py,s84000,FINISHED,1024,0.9,0.9,./inputs/FEM_STRESS_REG/,fem_stress_reg,2084,"[0, 1, 2, 3, 4, 5, 6, 7]",128,True,mse,0.0025,0.3,100,"[0.4741, 0.6353, -0.0014]",./mlruns/,500,20,gmlp_node_fem_stress_reg,gmlp_node,adam,train,0.8,True,layer_20_500,./checkpoints,10,step,"[12.5448, 8.8918, 0.7597]",pos_as_attr_label_normalize,pos_as_attr_label_normalize,True,0.5064396858215332,0.5064396858215332,1.0805503129959106,1.080550193786621
2021-12-09 16:07:30,6.1min,a2902840495b4834a11c9e169303af7b,layer_20_500,LOCAL,gnn/train.py,s84000,FINISHED,1024,0.9,0.9,./inputs/FEM_STRESS_REG/,fem_stress_reg,2084,"[0, 1, 2, 3, 4, 5, 6, 7]",128,True,mse,0.0025,0.3,100,"[0.4741, 0.6353, -0.0014]",./mlruns/,500,20,gmlp_node_fem_stress_reg,gmlp_node,adam,train,0.8,True,layer_20_500,./checkpoints,10,step,"[12.5448, 8.8918, 0.7597]",pos_as_attr_label_normalize,pos_as_attr_label_normalize,True,0.5782731771469116,0.5782731175422668,1.0877102613449097,1.0877103805541992
2021-12-09 16:01:06,6.3min,abf92a157296474a98732a27c30366cc,layer_20_500,LOCAL,gnn/train.py,s84000,FINISHED,1024,0.9,0.9,./inputs/FEM_STRESS_REG/,fem_stress_reg,2084,"[0, 1, 2, 3, 4, 5, 6, 7]",128,True,mse,0.0025,0.3,100,"[0.4741, 0.6353, -0.0014]",./mlruns/,500,20,gmlp_node_fem_stress_reg,gmlp_node,adam,train,0.8,True,layer_20_500,./checkpoints,10,step,"[12.5448, 8.8918, 0.7597]",pos_as_attr_label_normalize,pos_as_attr_label_normalize,True,0.6690575480461121,0.6690575480461121,1.1411365270614624,1.1411364078521729
2021-12-09 15:52:14,8.8min,a560515dbedb4eb0ad7235d1848a14ab,layer_20_500,LOCAL,gnn/train.py,s84000,FINISHED,1024,0.9,0.9,./inputs/FEM_STRESS_REG/,fem_stress_reg,2084,"[0, 1, 2, 3, 4, 5, 6, 7]",128,True,mse,0.0025,0.3,100,"[0.4741, 0.6353, -0.0014]",./mlruns/,500,20,gmlp_node_fem_stress_reg,gmlp_node,adam,train,0.8,True,layer_20_500,./checkpoints,10,step,"[12.5448, 8.8918, 0.7597]",pos_as_attr_label_normalize,pos_as_attr_label_normalize,True,0.5416093468666077,0.5416093468666077,1.0414072275161743,1.0414072275161743
2021-12-09 07:02:34,23.9min,3a6cf4c37e864d479e976621d6f34874,layer_20_1500,LOCAL,gnn/train.py,s84000,FINISHED,1024,0.9,0.9,./inputs/FEM_STRESS_REG/,fem_stress_reg,2084,"[0, 1, 2, 3, 4, 5, 6, 7]",128,True,mse,0.0025,0.3,300,"[0.4741, 0.6353, -0.0014]",./mlruns/,1500,20,gmlp_node_fem_stress_reg,gmlp_node,adam,train,0.8,False,layer_20_1500,./checkpoints,10,step,"[12.5448, 8.8918, 0.7597]",pos_as_attr_label_normalize,pos_as_attr_label_normalize,True,0,0.0628059059381485,0,0.5388342142105103
2021-12-09 06:38:06,24.4min,e2eedce223bc49218630be156fb0e5d8,layer_20_1500,LOCAL,gnn/train.py,s84000,FINISHED,1024,0.9,0.9,./inputs/FEM_STRESS_REG/,fem_stress_reg,2084,"[0, 1, 2, 3, 4, 5, 6, 7]",128,True,mse,0.0025,0.3,300,"[0.4741, 0.6353, -0.0014]",./mlruns/,1500,20,gmlp_node_fem_stress_reg,gmlp_node,adam,train,0.8,False,layer_20_1500,./checkpoints,10,step,"[12.5448, 8.8918, 0.7597]",pos_as_attr_label_normalize,pos_as_attr_label_normalize,True,0,0.05028622969985008,0,0.7009413242340088
2021-12-09 06:14:13,23.8min,914b1762c277439c9a7689876684c3fe,layer_20_1500,LOCAL,gnn/train.py,s84000,FINISHED,1024,0.9,0.9,./inputs/FEM_STRESS_REG/,fem_stress_reg,2084,"[0, 1, 2, 3, 4, 5, 6, 7]",128,True,mse,0.0025,0.3,300,"[0.4741, 0.6353, -0.0014]",./mlruns/,1500,20,gmlp_node_fem_stress_reg,gmlp_node,adam,train,0.8,False,layer_20_1500,./checkpoints,10,step,"[12.5448, 8.8918, 0.7597]",pos_as_attr_label_normalize,pos_as_attr_label_normalize,True,0,0.0330449603497982,0,0.5111748576164246
2021-12-09 05:49:49,24.4min,c40594bd0fc64513a438d4531115ae44,layer_20_1500,LOCAL,gnn/train.py,s84000,FINISHED,1024,0.9,0.9,./inputs/FEM_STRESS_REG/,fem_stress_reg,2084,"[0, 1, 2, 3, 4, 5, 6, 7]",128,True,mse,0.0025,0.3,300,"[0.4741, 0.6353, -0.0014]",./mlruns/,1500,20,gmlp_node_fem_stress_reg,gmlp_node,adam,train,0.8,False,layer_20_1500,./checkpoints,10,step,"[12.5448, 8.8918, 0.7597]",pos_as_attr_label_normalize,pos_as_attr_label_normalize,True,0,0.06415583938360214,0,0.5707768201828003
2021-12-09 05:21:55,27.8min,f35653bd9d0b437f94d25e06311532f6,layer_20_1500,LOCAL,gnn/train.py,s84000,FINISHED,1024,0.9,0.9,./inputs/FEM_STRESS_REG/,fem_stress_reg,2084,"[0, 1, 2, 3, 4, 5, 6, 7]",128,True,mse,0.0025,0.3,300,"[0.4741, 0.6353, -0.0014]",./mlruns/,1500,20,gmlp_node_fem_stress_reg,gmlp_node,adam,train,0.8,False,layer_20_1500,./checkpoints,10,step,"[12.5448, 8.8918, 0.7597]",pos_as_attr_label_normalize,pos_as_attr_label_normalize,True,0,0.12757733464241028,0,0.609271228313446
2021-12-09 05:10:48,,de9560dbcaea4e97bc33ef41e920236f,layer_20_1500,LOCAL,gnn/train.py,s84000,RUNNING,1024,0.9,0.9,./inputs/FEM_STRESS_REG/,fem_stress_reg,2084,"[0, 1, 2, 3, 4, 5, 6, 7]",128,True,mse,0.0025,0.3,300,,./mlruns/,1500,20,gmlp_node_fem_stress_reg,gmlp_node,adam,train,0.8,False,layer_20_1500,./checkpoints,10,step,,pos_as_attr,pos_as_attr,True,0,17.69306182861328,0,21.09819793701172
2021-12-09 04:43:19,27.4min,bced80e8e780457fa0ab14026e67d9f7,layer_20_1500,LOCAL,gnn/train.py,s84000,FINISHED,1024,0.9,0.9,./inputs/FEM_STRESS_REG/,fem_stress_reg,2084,"[0, 1, 2, 3, 4, 5, 6, 7]",128,True,mse,0.0025,0.3,300,,./mlruns/,1500,20,gmlp_node_fem_stress_reg,gmlp_node,adam,train,0.8,False,layer_20_1500,./checkpoints,10,step,,pos_as_attr,pos_as_attr,True,0,4.722710132598877,0,15.943126678466797
