Start Time,Duration,Run ID,Name,Source Type,Source Name,User,Status,batch_size,beta1,beta2,data_dir,dataset_name,ffn_dim,gpu_ids,hidden_dim,is_train,loss_name,lr,lr_decay_gamma,lr_decay_iters,mlflow_root_dir,n_epochs,n_layers,name,network_name,optimizer_name,phase,prob_survival,regression,run_name,save_dir,save_freq,scheduler_name,train_transform_name,val_transform_name,verbose,train_accuracy,train_loss,val_accuracy,val_loss
2021-12-21 15:30:44,2.3h,3b3b0579f3af477b8e2a4902072d455a,layer_8_1500,LOCAL,gnn/train.py,s84000,FINISHED,64,0.9,0.9,./inputs/PPI/,ppi,2084,"[0, 1, 2, 3, 4, 5, 6, 7]",128,True,bce,0.0025,0.3,300,./mlruns/,1500,8,gmlp_node_ppi_final,gmlp_node,adam,train,0.8,False,layer_8_1500,./checkpoints,10,step,indegree,indegree,True,99.82381361080841,0.004546556156128645,99.66262918833519,0.028762077912688255
2021-12-21 15:16:46,2.2h,293d6553916345289d9457e4ec2884d4,layer_4_1500,LOCAL,gnn/train.py,s84000,FINISHED,64,0.9,0.9,./inputs/PPI/,ppi,2084,"[0, 1, 2, 3, 4, 5, 6, 7]",128,True,bce,0.0025,0.3,300,./mlruns/,1500,4,gmlp_node_ppi_final,gmlp_node,adam,train,0.8,False,layer_4_1500,./checkpoints,10,step,indegree,indegree,True,99.87873323239825,0.0026595534291118383,99.52244450960796,0.049243293702602386
2021-12-21 13:15:06,2.3h,0b30e7e3dd49412098cb8de57ba2c3b9,layer_8_1500,LOCAL,gnn/train.py,s84000,FINISHED,64,0.9,0.9,./inputs/PPI/,ppi,2084,"[0, 1, 2, 3, 4, 5, 6, 7]",128,True,bce,0.0025,0.3,300,./mlruns/,1500,8,gmlp_node_ppi_final,gmlp_node,adam,train,0.8,False,layer_8_1500,./checkpoints,10,step,indegree,indegree,True,99.87556695629253,0.0025825207121670246,99.67759019993896,0.023289406672120094
2021-12-21 13:04:38,2.2h,efbdcd62a9d7402aabdd9e2a7e8c0834,layer_4_1500,LOCAL,gnn/train.py,s84000,FINISHED,64,0.9,0.9,./inputs/PPI/,ppi,2084,"[0, 1, 2, 3, 4, 5, 6, 7]",128,True,bce,0.0025,0.3,300,./mlruns/,1500,4,gmlp_node_ppi_final,gmlp_node,adam,train,0.8,False,layer_4_1500,./checkpoints,10,step,indegree,indegree,True,99.8268995245764,0.005039389245212078,99.55251614293152,0.042237699031829834
2021-12-21 10:59:31,2.3h,d4bcfc099f7645bcae0694e842338e1d,layer_8_1500,LOCAL,gnn/train.py,s84000,FINISHED,64,0.9,0.9,./inputs/PPI/,ppi,2084,"[0, 1, 2, 3, 4, 5, 6, 7]",128,True,bce,0.0025,0.3,300,./mlruns/,1500,8,gmlp_node_ppi_final,gmlp_node,adam,train,0.8,False,layer_8_1500,./checkpoints,10,step,indegree,indegree,True,99.87424901395411,0.0027450737543404102,99.65799127473804,0.027751469984650612
2021-12-21 10:52:35,2.2h,18fd60ca18c141f8a4eff8e96833494b,layer_4_1500,LOCAL,gnn/train.py,s84000,FINISHED,64,0.9,0.9,./inputs/PPI/,ppi,2084,"[0, 1, 2, 3, 4, 5, 6, 7]",128,True,bce,0.0025,0.3,300,./mlruns/,1500,4,gmlp_node_ppi_final,gmlp_node,adam,train,0.8,False,layer_4_1500,./checkpoints,10,step,indegree,indegree,True,99.77652841130087,0.0059400503523647785,99.5468309585221,0.048644982278347015
2021-12-21 08:43:52,2.3h,d2b4434924874efb83c974f8b98719cd,layer_8_1500,LOCAL,gnn/train.py,s84000,FINISHED,64,0.9,0.9,./inputs/PPI/,ppi,2084,"[0, 1, 2, 3, 4, 5, 6, 7]",128,True,bce,0.0025,0.3,300,./mlruns/,1500,8,gmlp_node_ppi_final,gmlp_node,adam,train,0.8,False,layer_8_1500,./checkpoints,10,step,indegree,indegree,True,99.85439951654017,0.003225762862712145,99.65484946230124,0.02779499627649784
2021-12-21 08:40:30,2.2h,823f45588c5a42ba80ff702eb3d4ecbd,layer_4_1500,LOCAL,gnn/train.py,s84000,FINISHED,64,0.9,0.9,./inputs/PPI/,ppi,2084,"[0, 1, 2, 3, 4, 5, 6, 7]",128,True,bce,0.0025,0.3,300,./mlruns/,1500,4,gmlp_node_ppi_final,gmlp_node,adam,train,0.8,False,layer_4_1500,./checkpoints,10,step,indegree,indegree,True,99.84625077549656,0.00416685501113534,99.50778271823629,0.04890936240553856
2021-12-21 06:25:33,2.2h,3a577ac2d741456a864c8f788afbe980,layer_4_1500,LOCAL,gnn/train.py,s84000,FINISHED,64,0.9,0.9,./inputs/PPI/,ppi,2084,"[0, 1, 2, 3, 4, 5, 6, 7]",128,True,bce,0.0025,0.3,300,./mlruns/,1500,4,gmlp_node_ppi_final,gmlp_node,adam,train,0.8,False,layer_4_1500,./checkpoints,10,step,indegree,indegree,True,99.84136474536389,0.004079359117895365,99.52708242320513,0.049856141209602356
2021-12-21 06:25:31,2.3h,678a2fabfdfb4cde8fa2ef75c78f652b,layer_8_1500,LOCAL,gnn/train.py,s84000,FINISHED,64,0.9,0.9,./inputs/PPI/,ppi,2084,"[0, 1, 2, 3, 4, 5, 6, 7]",128,True,bce,0.0025,0.3,300,./mlruns/,1500,8,gmlp_node_ppi_final,gmlp_node,adam,train,0.8,False,layer_8_1500,./checkpoints,10,step,indegree,indegree,True,99.86645386719641,0.003271790686994791,99.6614323074069,0.02653072401881218
