Start Time,Duration,Run ID,Name,Source Type,Source Name,User,Status,batch_size,beta1,beta2,data_dir,dataset_name,dropout_rate,gpu_ids,hidden_dim,is_train,loss_name,lr,lr_decay_gamma,lr_decay_iters,mean,mlflow_root_dir,n_epochs,n_layers,name,network_name,optimizer_name,phase,regression,run_name,save_dir,save_freq,scheduler_name,std,train_transform_name,val_transform_name,verbose,train_accuracy,train_loss,val_accuracy,val_loss
2021-12-09 03:33:46,33.8s,a5ef39a1a35d4597adb4eda1c81be40a,layer_4_512_100,LOCAL,gnn/train.py,nakai-yu,FINISHED,32,0.9,0.9,./inputs/FEM_STRESS_REG/,fem_stress_reg,0.1,[0],512,True,mse,0.0025,0.3,30,,./mlruns/,100,4,gcn_node_fem_stress_reg,gcn_node,adam,train,True,layer_4_512_100,./checkpoints,10,step,,pos_as_attr,pos_as_attr,True,75.20207214355469,77.18422190348306,118.97843933105469,118.97842407226562
2021-12-09 03:33:11,33.9s,1395d904ad194636983e1a380b00cd17,layer_4_512_100,LOCAL,gnn/train.py,nakai-yu,FINISHED,32,0.9,0.9,./inputs/FEM_STRESS_REG/,fem_stress_reg,0.1,[0],512,True,mse,0.0025,0.3,30,,./mlruns/,100,4,gcn_node_fem_stress_reg,gcn_node,adam,train,True,layer_4_512_100,./checkpoints,10,step,,pos_as_attr,pos_as_attr,True,74.98821258544922,74.66827011108398,118.85037994384766,118.85037994384766
2021-12-09 03:32:37,33.7s,4efaa3670c764490a8cadd2e0df69185,layer_4_512_100,LOCAL,gnn/train.py,nakai-yu,FINISHED,32,0.9,0.9,./inputs/FEM_STRESS_REG/,fem_stress_reg,0.1,[0],512,True,mse,0.0025,0.3,30,,./mlruns/,100,4,gcn_node_fem_stress_reg,gcn_node,adam,train,True,layer_4_512_100,./checkpoints,10,step,,pos_as_attr,pos_as_attr,True,75.00988006591797,74.73461723327637,118.83479309082031,118.83479309082031
2021-12-09 03:32:03,33.7s,2fd1d35e137e4d87b6756a6ef22ddcb6,layer_4_512_100,LOCAL,gnn/train.py,nakai-yu,FINISHED,32,0.9,0.9,./inputs/FEM_STRESS_REG/,fem_stress_reg,0.1,[0],512,True,mse,0.0025,0.3,30,,./mlruns/,100,4,gcn_node_fem_stress_reg,gcn_node,adam,train,True,layer_4_512_100,./checkpoints,10,step,,pos_as_attr,pos_as_attr,True,74.86856842041016,74.3786481221517,118.6294937133789,118.62947845458984
2021-12-09 03:31:29,33.8s,a0ff0dedabac42338ef11e6844a784ad,layer_4_512_100,LOCAL,gnn/train.py,nakai-yu,FINISHED,32,0.9,0.9,./inputs/FEM_STRESS_REG/,fem_stress_reg,0.1,[0],512,True,mse,0.0025,0.3,30,,./mlruns/,100,4,gcn_node_fem_stress_reg,gcn_node,adam,train,True,layer_4_512_100,./checkpoints,10,step,,pos_as_attr,pos_as_attr,True,75.0724868774414,75.00199381510417,118.82884979248047,118.82884979248047
2021-12-09 03:18:56,29.7s,5ca6330d8e5e4dc2b7359c968d75efe8,layer_4_512_100,LOCAL,gnn/train.py,nakai-yu,FINISHED,32,0.9,0.9,./inputs/FEM_STRESS_REG/,fem_stress_reg,0.1,[0],512,True,mse,0.0025,0.3,30,,./mlruns/,100,4,gcn_node_fem_stress_reg,gcn_node,adam,train,True,layer_4_512_100,./checkpoints,10,step,,pos_as_attr,pos_as_attr,True,75.21004486083984,75.27356847127278,118.97843933105469,118.97842407226562
2021-12-09 03:18:22,33.9s,59cf1c3191a44ff38aab54126b80f9d3,layer_4_512_100,LOCAL,gnn/train.py,nakai-yu,FINISHED,32,0.9,0.9,./inputs/FEM_STRESS_REG/,fem_stress_reg,0.1,[0],512,True,mse,0.0025,0.3,30,,./mlruns/,100,4,gcn_node_fem_stress_reg,gcn_node,adam,train,True,layer_4_512_100,./checkpoints,10,step,,pos_as_attr,pos_as_attr,True,74.98821258544922,74.66827011108398,118.85037994384766,118.85037994384766
2021-12-09 03:17:48,33.9s,f0b5cd32f3054d919b63f93a29ce6c3e,layer_4_512_100,LOCAL,gnn/train.py,nakai-yu,FINISHED,32,0.9,0.9,./inputs/FEM_STRESS_REG/,fem_stress_reg,0.1,[0],512,True,mse,0.0025,0.3,30,,./mlruns/,100,4,gcn_node_fem_stress_reg,gcn_node,adam,train,True,layer_4_512_100,./checkpoints,10,step,,pos_as_attr,pos_as_attr,True,75.00988006591797,74.73461850484212,118.83479309082031,118.83479309082031
2021-12-09 03:17:14,33.8s,8910b780acb44a5992798193a787ad37,layer_4_512_100,LOCAL,gnn/train.py,nakai-yu,FINISHED,32,0.9,0.9,./inputs/FEM_STRESS_REG/,fem_stress_reg,0.1,[0],512,True,mse,0.0025,0.3,30,,./mlruns/,100,4,gcn_node_fem_stress_reg,gcn_node,adam,train,True,layer_4_512_100,./checkpoints,10,step,,pos_as_attr,pos_as_attr,True,74.86856842041016,74.37864685058594,118.6294937133789,118.62947845458984
2021-12-09 03:16:40,33.8s,1c894496cca04be4adc69addfab4151b,layer_4_512_100,LOCAL,gnn/train.py,nakai-yu,FINISHED,32,0.9,0.9,./inputs/FEM_STRESS_REG/,fem_stress_reg,0.1,[0],512,True,mse,0.0025,0.3,30,,./mlruns/,100,4,gcn_node_fem_stress_reg,gcn_node,adam,train,True,layer_4_512_100,./checkpoints,10,step,,pos_as_attr,pos_as_attr,True,75.0724868774414,75.00199381510417,118.82884979248047,118.82884979248047
2021-12-09 03:16:20,0.6s,46b1b976393a47c69bb8edaa2c73c8f6,layer_4_512_100,LOCAL,gnn/train.py,nakai-yu,FINISHED,32,0.9,0.9,./inputs/FEM_STRESS_REG/,fem_stress_reg,0.1,[0],512,True,mse,0.0025,0.3,30,,./mlruns/,100,4,gcn_node_fem_stress_reg,gcn_node,adam,train,True,layer_4_512_100,./checkpoints,10,step,,pos_as_attr,pos_as_attr,True,,,,
2021-12-09 03:15:34,0.6s,d720a5cd560f4f29ace6e675d30d7420,layer_4_512_100,LOCAL,gnn/train.py,nakai-yu,FINISHED,32,0.9,0.9,./inputs/FEM_STRESS_REG/,fem_stress_reg,0.1,[0],512,True,mse,0.0025,0.3,30,,./mlruns/,100,4,gcn_node_fem_stress_reg,gcn_node,adam,train,True,layer_4_512_100,./checkpoints,10,step,,pos_as_attr,pos_as_attr,True,,,,
2021-12-09 03:15:12,0.6s,86fa5a9aba3a47b8bb5838c05b021875,layer_4_512_100,LOCAL,gnn/train.py,nakai-yu,FINISHED,32,0.9,0.9,./inputs/FEM_STRESS_REG/,fem_stress_reg,0.1,[0],512,True,mse,0.0025,0.3,30,,./mlruns/,100,4,gcn_node_fem_stress_reg,gcn_node,adam,train,True,layer_4_512_100,./checkpoints,10,step,,pos_as_attr,pos_as_attr,True,,,,
2021-12-09 03:13:20,0.6s,278feb40e7514da38ea57d103566d6c5,layer_4_512_100,LOCAL,gnn/train.py,nakai-yu,FINISHED,32,0.9,0.9,./inputs/FEM_STRESS_REG/,fem_stress_reg,0.1,[0],512,True,mse,0.0025,0.3,30,,./mlruns/,100,4,gcn_node_fem_stress_reg,gcn_node,adam,train,True,layer_4_512_100,./checkpoints,10,step,,pos_as_attr,pos_as_attr,True,,,,
2021-12-09 03:10:29,272ms,dd58b83c621d4f23b3b559bd9dc1bd4b,layer_4_512_100,LOCAL,gnn/train.py,nakai-yu,FINISHED,32,0.9,0.9,./inputs/FEM_STRESS_REG/,fem_stress_reg,0.1,[0],512,True,mse,0.0025,0.3,30,,./mlruns/,100,4,gcn_node_fem_stress_reg,gcn_node,adam,train,True,layer_4_512_100,./checkpoints,10,step,,pos_as_attr,pos_as_attr,True,,,,
2021-12-09 03:08:19,275ms,d01d9e2367d447abb352efca684cb3cc,layer_4_512_100,LOCAL,gnn/train.py,nakai-yu,FINISHED,32,0.9,0.9,./inputs/FEM_STRESS_REG/,fem_stress_reg,0.1,[0],512,True,mse,0.0025,0.3,30,,./mlruns/,100,4,gcn_node_fem_stress_reg,gcn_node,adam,train,True,layer_4_512_100,./checkpoints,10,step,,pos_as_attr,pos_as_attr,True,,,,
2021-12-09 03:07:11,315ms,6ba8460200244729ae49bba41ea44f5a,layer_4_512_100,LOCAL,gnn/train.py,nakai-yu,FINISHED,32,0.9,0.9,./inputs/FEM_STRESS_REG/,fem_stress_reg,0.1,[0],512,True,mse,0.0025,0.3,30,,./mlruns/,100,4,gcn_node_fem_stress_reg,gcn_node,adam,train,True,layer_4_512_100,./checkpoints,10,step,,pos_as_attr,pos_as_attr,True,,,,
2021-12-09 03:00:01,217ms,e8138701c85443f486e416bea18b0ae9,layer_4_512_100,LOCAL,gnn/train.py,nakai-yu,FINISHED,32,0.9,0.9,./inputs/FEM_STRESS_REG/,fem_stress_reg,0.1,[0],512,True,mse,0.0025,0.3,30,,./mlruns/,100,4,gcn_node_fem_stress_reg,gcn_node,adam,train,True,layer_4_512_100,./checkpoints,10,step,,pos_as_attr,pos_as_attr,True,,,,
2021-12-09 02:51:52,282ms,86f0ded01b3646a4972c74f03fa017c4,layer_4_512_100,LOCAL,gnn/train.py,nakai-yu,FINISHED,32,0.9,0.9,./inputs/FEM_STRESS_REG/,fem_stress_reg,0.1,[0],512,True,mse,0.0025,0.3,30,,./mlruns/,100,4,gcn_node_fem_stress_reg,gcn_node,adam,train,True,layer_4_512_100,./checkpoints,10,step,,stress_as_label,stress_as_label,True,,,,
