Start Time,Duration,Run ID,Name,Source Type,Source Name,User,Status,batch_size,beta1,beta2,data_dir,dataset_name,dropout_rate,gpu_ids,hidden_dim,is_train,loss_name,lr,lr_decay_gamma,lr_decay_iters,mlflow_root_dir,n_epochs,n_heads,n_layers,name,network_name,optimizer_name,phase,regression,run_name,save_dir,save_freq,scheduler_name,train_transform_name,val_transform_name,verbose,train_accuracy,train_loss,val_accuracy,val_loss
2022-01-19 15:37:06,2.2h,d997f299859c49ee8155f8a6145fa651,layer_8_1500,LOCAL,gnn/train.py,s84000,FINISHED,64,0.9,0.9,./inputs/PPI/,ppi,0.1,"[0, 1, 2, 3, 4, 5, 6, 7]",512,True,bce,0.0025,0.3,300,./mlruns/,1500,1,8,gat_node_ppi_final,gat_node,adam,train,False,layer_8_1500,./checkpoints,10,step,indegree,indegree,True,83.23548415093975,0.3670901954174042,85.31397178951651,0.32697632908821106
2022-01-19 15:34:56,2.2h,e66cd163e46249ea86e38f29faa3ff21,layer_4_1500,LOCAL,gnn/train.py,s84000,FINISHED,64,0.9,0.9,./inputs/PPI/,ppi,0.1,"[0, 1, 2, 3, 4, 5, 6, 7]",512,True,bce,0.0025,0.3,300,./mlruns/,1500,1,4,gat_node_ppi_final,gat_node,adam,train,False,layer_4_1500,./checkpoints,10,step,indegree,indegree,True,80.27900196405552,0.4211633503437042,81.85767888881574,0.3948020339012146
2022-01-19 13:28:48,2.2h,515a684eb2e64ceeb1c8f87d8eff91ff,layer_16_1500,LOCAL,gnn/train.py,s84000,FINISHED,64,0.9,0.9,./inputs/PPI/,ppi,0.1,"[0, 1, 2, 3, 4, 5, 6, 7]",512,True,bce,0.0025,0.3,300,./mlruns/,1500,1,16,gat_node_ppi_final,gat_node,adam,train,False,layer_16_1500,./checkpoints,10,step,indegree,indegree,True,81.30995432204725,0.40026065707206726,81.30352301901245,0.3973555862903595
2022-01-19 13:28:17,2.2h,8aa33ac237fd49899807b68f2c1184f7,layer_12_1500,LOCAL,gnn/train.py,s84000,FINISHED,64,0.9,0.9,./inputs/PPI/,ppi,0.1,"[0, 1, 2, 3, 4, 5, 6, 7]",512,True,bce,0.0025,0.3,300,./mlruns/,1500,1,12,gat_node_ppi_final,gat_node,adam,train,False,layer_12_1500,./checkpoints,10,step,indegree,indegree,True,83.85972271778998,0.3547006845474243,85.50681922908899,0.321987122297287
2022-01-19 13:26:43,2.2h,e7aeefb6833a4dc499a64d6b9d577b4f,layer_8_1500,LOCAL,gnn/train.py,s84000,FINISHED,64,0.9,0.9,./inputs/PPI/,ppi,0.1,"[0, 1, 2, 3, 4, 5, 6, 7]",512,True,bce,0.0025,0.3,300,./mlruns/,1500,1,8,gat_node_ppi_final,gat_node,adam,train,False,layer_8_1500,./checkpoints,10,step,indegree,indegree,True,82.87719670450126,0.37429362535476685,84.79946260046319,0.3378154933452606
2022-01-19 13:25:51,2.2h,3daad192f35f43ffa3757f110ebd51fe,layer_4_1500,LOCAL,gnn/train.py,s84000,FINISHED,64,0.9,0.9,./inputs/PPI/,ppi,0.1,"[0, 1, 2, 3, 4, 5, 6, 7]",512,True,bce,0.0025,0.3,300,./mlruns/,1500,1,4,gat_node_ppi_final,gat_node,adam,train,False,layer_4_1500,./checkpoints,10,step,indegree,indegree,True,80.98546727484883,0.4122473895549774,82.16408040646076,0.3924139738082886
2022-01-19 11:13:52,2.2h,dbfd1e504cd4417baea75443df37caa3,layer_8_1500,LOCAL,gnn/train.py,s84000,FINISHED,64,0.9,0.9,./inputs/PPI/,ppi,0.1,"[0, 1, 2, 3, 4, 5, 6, 7]",512,True,bce,0.0025,0.3,300,./mlruns/,1500,1,8,gat_node_ppi_final,gat_node,adam,train,False,layer_8_1500,./checkpoints,10,step,indegree,indegree,True,83.69346911353912,0.35812950134277344,85.83057552019437,0.3178595304489136
2022-01-19 11:13:46,2.2h,71e7a15071b043c4820390acb5074b7b,layer_4_1500,LOCAL,gnn/train.py,s84000,FINISHED,64,0.9,0.9,./inputs/PPI/,ppi,0.1,"[0, 1, 2, 3, 4, 5, 6, 7]",512,True,bce,0.0025,0.3,300,./mlruns/,1500,1,4,gat_node_ppi_final,gat_node,adam,train,False,layer_4_1500,./checkpoints,10,step,indegree,indegree,True,80.95965489197694,0.41305801272392273,82.13655214510985,0.3929551839828491
2022-01-19 11:13:45,2.2h,2e1c7daff8c0449e9c4d6ce99e17e15a,layer_12_1500,LOCAL,gnn/train.py,s84000,FINISHED,64,0.9,0.9,./inputs/PPI/,ppi,0.1,"[0, 1, 2, 3, 4, 5, 6, 7]",512,True,bce,0.0025,0.3,300,./mlruns/,1500,1,12,gat_node_ppi_final,gat_node,adam,train,False,layer_12_1500,./checkpoints,10,step,indegree,indegree,True,81.80434342362845,0.39065662026405334,82.31249364157007,0.3804303705692291
2022-01-19 11:13:44,2.3h,232f555c520648fd89c435267bf83c87,layer_16_1500,LOCAL,gnn/train.py,s84000,FINISHED,64,0.9,0.9,./inputs/PPI/,ppi,0.1,"[0, 1, 2, 3, 4, 5, 6, 7]",512,True,bce,0.0025,0.3,300,./mlruns/,1500,1,16,gat_node_ppi_final,gat_node,adam,train,False,layer_16_1500,./checkpoints,10,step,indegree,indegree,True,78.16593858388703,0.46348249912261963,78.04366820066906,0.46853896975517273
